Unnamed: 0,fecha,region,titulo,subtitular,cant_notas,politica,roja,deporte,accidente,comunitaria,nacionales,internacional,modelo_portada,especial,publicidad,contraportada,modelo,palabras_titulo,palabras_st,day,month,year,id,envio_total,cobrable,devuelto,vendido
2151,2023-02-07,nacional,terremoto deja miles de muertos,dolor  devastacion miedo muerte heridos y desaparecidos es el panorama que se observa luego del terremoto que sacudio turquia y siria los cuerpos de socorro siguen la uusqueda entre los escombros,4,0,3,0.0,0,0,0,1,0,0,1,deporte,1,5,31,Tuesday,February,2023,020723nacional,84790.0,82280.0,7472.0,74808.0
2158,2023-02-08,nacional,violencia imparable contra mujeres,van 45 brutalmente asesinadas ayer fueron 4 mas investigadores lo atribuyen al abuso domestico  participar en pandillas herencias y deudas,3,0,0,0.0,0,1,1,0,1,0,1,deporte,1,4,20,Wednesday,February,2023,020823nacional,85549.0,83036.0,10644.0,72392.0
2165,2023-02-09,nacional,destruyen 47 tumbas roban el pie de un muerto,el cementerio concepcion sacojito no ta libr d vandalimo; familiar encuentra incompleto el cuerpo de su mama n lo rto dl mauolo,3,0,2,0.0,0,1,0,0,0,0,1,deporte,1,9,22,Thursday,February,2023,020923nacional,85708.0,83191.0,8610.0,74581.0
2172,2023-02-10,nacional,identifican a migrantes fallecidos,familiares de los chapines muertos en mexico reconocieron por fotografia a sus seres queridos ahora les daran cristiana sepultura en huehuetenango y totonicapan,3,0,0,0.0,1,1,1,0,0,0,1,deporte,1,4,23,Friday,February,2023,021023nacional,85481.0,79859.0,8194.0,71665.0
2179,2023-02-11,nacional,le quitan los dedos por oponerse a asalto,un albanil no quiso entregar sus pertenencias a los ladrones quienes lo machetearon y le causaron varias heridas ademas  se llevan su celular y q300,4,0,1,0.0,0,3,0,0,0,0,1,deporte,1,8,25,Saturday,February,2023,021123nacional,84305.0,81777.0,8557.0,73220.0
2180,2023-02-12,nacional,impacto mortal,cinco personas que se dirigian a un cumpleanos murieron cuando un bus los choco se euivocaron de via,4,0,1,0.0,1,2,0,0,0,0,1,deporte,1,2,18,Sunday,February,2023,021223nacional,86580.0,84056.0,7209.0,76847.0
2181,2023-02-13,nacional,discusion fatal,repartidor de comida rapida sufre un balazo en el toraz en un confuso suceso cuando recien comenzaba su turno,4,0,2,0.0,0,2,0,0,0,0,1,deporte,1,2,19,Monday,February,2023,021323nacional,92038.0,89207.0,9069.0,80138.0
2188,2023-02-14,nacional,avionetazo,aeronave se desploma al momento del impacto se incendia y mueren calcinados tres misioneros,4,0,0,0.0,2,2,0,0,0,0,1,deporte,1,1,14,Tuesday,February,2023,021423nacional,84051.0,81531.0,8892.0,72639.0
2195,2023-02-15,nacional,escuelas en ruinas,deterioro construcciones a medias falta de servicios y carencia de techos son algunas de las condiciones que encontraran los ninos al regresar a clases,5,0,0,0.0,2,3,0,0,0,0,1,modelo,1,3,24,Wednesday,February,2023,021523nacional,87671.0,85119.0,12168.0,72951.0
2202,2023-02-16,nacional,novio le dispara despues del dia del carino,ataques contra mujeres no se detienen en ola de violencia cuatro asesindas en las ultims horas todas con balazos en el rostro,4,0,1,0.0,0,3,0,0,0,0,1,deporte,1,8,22,Thursday,February,2023,021623nacional,85153.0,82612.0,8317.0,74295.0
2209,2023-02-17,nacional,guardia asesina a companero mientras bebian,en el interior de garita y al calor de los trgos agente privado mata a otro de disparo en la cabeza,4,0,2,0.0,0,2,0,0,0,0,1,deporte,1,6,21,Friday,February,2023,021723nacional,84580.0,79034.0,8615.0,70419.0
2216,2023-02-18,nacional,acribilla a ladrones en pleno asalto,hermanos intentan robar una moto pero victima se defiende y los asesina,3,0,1,0.0,0,2,0,0,0,0,1,deporte,1,6,12,Saturday,February,2023,021823nacional,83623.0,81541.0,7735.0,73806.0
2217,2023-02-19,nacional,prostituian a reclusas,tres guardias del sistema penitenciario obligaban a presas a tener relaciones sexuales con reos de penal para hombres,3,0,1,0.0,0,2,0,0,0,0,1,deporte,1,3,18,Sunday,February,2023,021923nacional,86926.0,84895.0,7621.0,77274.0
2218,2023-02-20,nacional,341 mil alumnos dejaron de estudiar en los ultimos tres anos,hoy comienzan las clases en el sector publico  y datos revelan que cada ano aumenta el numero de menores que abandonan las aulas,3,0,1,0.0,0,1,1,0,0,0,1,deporte,1,11,23,Monday,February,2023,022023nacional,89913.0,87381.0,8496.0,78885.0
2225,2023-02-21,nacional,miles a las aulas,mayoria de alumnos vuelve a estudiar sin novedad otros se toparon con la falta de escritorios maestros agua luz o salones sucios,4,0,0,0.0,0,4,0,0,0,0,1,deporte,1,4,22,Tuesday,February,2023,022123nacional,83153.0,80619.0,9148.0,71471.0
2232,2023-02-22,nacional,7 casas reducidad a cenizas,familias pierden todo ante las llamas de un incedndio causado por cortocircuitos vecinos rompen tuberias para apagar el fuego ante carencia de agua,4,0,1,1.0,2,0,0,0,0,0,1,deporte,1,5,23,Wednesday,February,2023,022223nacional,85724.0,83182.0,12502.0,70680.0
2239,2023-02-23,nacional,estafados en las redes sociales,desarticulan banda que defraudaba desde facebook con la compra venta de vehicukos robados en al menos 7 departamentos,3,0,0,1.0,0,1,1,0,0,0,1,deporte,1,5,18,Thursday,February,2023,022323nacional,84057.0,81441.0,8123.0,73318.0
2246,2023-02-24,nacional,marero se disfraza de enfermero para asesinar,sicarios de las ms es capturado en el hospital san juan de dios cuando iba a matar a otro pandillero,4,0,3,1.0,0,0,0,0,0,0,1,deporte,1,7,20,Friday,February,2023,022423nacional,83743.0,78145.0,7288.0,70857.0
2253,2023-02-25,nacional,2023 se inicia con menos asesinatos,en comparacion con los ultimos cinco anos este tuvo una disminucion de muertes violentas algunos lugares como mazatenango no han tenido asesinato,4,0,1,0.0,0,1,2,0,0,0,1,deporte,1,6,22,Saturday,February,2023,022523nacional,83261.0,81167.0,8696.0,72471.0
2254,2023-02-26,nacional,masacre en boca del monte,seis jovenes mueren al ser atacados a tiros cuando conversaban en una tienda entre ellos un menor de 17 anos,5,0,5,0.0,0,0,0,0,0,0,1,deporte,1,5,20,Sunday,February,2023,022623nacional,85316.0,83272.0,5341.0,77931.0
2255,2023-02-27,nacional,mata a su hijo a lenazos,ismael chaman bebia con cristian pero discutieron y la pelea acabo en tragedia,4,0,3,0.0,0,1,0,0,0,0,1,deporte,1,6,13,Monday,February,2023,022723nacional,88848.0,86297.0,5175.0,81122.0
2262,2023-02-28,nacional,se pasa de tragos y mata a sus hermanos,edwin aradio pop artola una de las victimas participaria como candidato a la alcadia  de chahal,4,0,3,0.0,0,1,0,0,0,0,1,deporte,1,9,16,Tuesday,February,2023,022823nacional,82589.0,80055.0,2979.0,77076.0
2269,2023-03-01,nacional,violaba a menor de 15 anos,madre de la victima lo sorprende cometiendo el delito avisa a la policia y lo capturan,4,0,3,0.0,0,1,0,0,0,0,1,deporte,1,6,16,Wednesday,March,2023,030123nacional,82823.0,80308.0,18394.0,61914.0
2276,2023-03-02,nacional,100 accidentes semanales,exceso de velocidad irrespetar semafotros distraerse con el celular o manejar en estado de ebriedad han aumentado perfcances viales,4,0,0,1.0,1,2,0,0,0,0,1,publicidad externa,1,3,19,Thursday,March,2023,030223nacional,83190.0,80697.0,7269.0,73428.0
2283,2023-03-03,nacional,sin rastro de 75 mujeres,de 312 alertas activas hasta el 25 de febrero muchas victimas siguen sin aparecer la mayoria se fue de su hogar por violencia intrfamiliar,4,0,0,1.0,1,0,2,0,0,0,1,deporte,1,5,24,Friday,March,2023,030323nacional,83127.0,77723.0,6706.0,71017.0
2290,2023-03-04,nacional,robaron rinon a paciente,cuatro medicos fueron capturados senalados de trafico de organos juez les da libertad y los cita para el 14 de marzo,4,0,0,1.0,1,1,1,0,0,0,1,modelo,1,4,21,Saturday,March,2023,030423nacional,82123.0,80026.0,7114.0,72912.0
2291,2023-03-05,nacional,bebe muere en incendio,casa agarra fuegi cuandi nina de 4 meses dormia mientras su mama lavaba en el rio hermano de 3 anos sufre quemaduras,4,0,1,0.0,1,2,0,0,0,0,1,modelo,1,4,22,Sunday,March,2023,030523nacional,85042.0,83033.0,6324.0,76709.0
2292,2023-03-06,nacional,no pudieron llevarse la coca,detectan narcoavioneta con mas de 800 paquetes de droga  la cual  al parecer  iba a ser embarcada en el rio la pasion  capturan a cuatro guatemaltecos p,4,0,2,0.0,1,0,1,0,0,0,1,publicidad externa,1,5,27,Monday,March,2023,030623nacional,88438.0,85040.0,6718.0,78322.0
2299,2023-03-07,nacional,luto por muerte de migrantes,los guatemaltecos fallecidos en un incendio en nueva york eran originarios de chiquimula y estaban ilegales tambien se reportaron otro cuatro chapines heridos,3,0,2,0.0,1,0,0,0,0,0,1,deporte,0,5,23,Tuesday,March,2023,030723nacional,85425.0,82938.0,9097.0,73841.0
2306,2023-03-08,nacional,suenos hechos cenizas,nino muere al incendiarse su vivienda anhelaba construirle una casa a su mama su hermana tiene el 90porciento del cuerpo quemado,4,0,1,0.0,2,0,1,0,0,0,1,publicidad externa,1,3,21,Wednesday,March,2023,030823nacional,82920.0,80314.0,9417.0,70897.0
2313,2023-03-09,nacional,nos dejaron los coyotes,migrantes rescatados narran el calvario de su viaje y como sobrevivieron en un furgon sin comida y sin ventilacion por 10 horas,4,0,1,0.0,0,2,1,0,0,0,1,deporte,1,4,22,Thursday,March,2023,030923nacional,84430.0,81985.0,8505.0,73480.0
2320,2023-03-10,nacional,sin piedad,salio de su casa y ya noregreso su cuerpo fue localizado sin vida atado de pies y manos y con  la vabeza entre bolsas de nailon,4,0,3,0.0,0,1,0,0,0,0,1,publicidad propia,1,2,26,Friday,March,2023,031023nacional,82080.0,76734.0,7604.0,69130.0
2327,2023-03-11,nacional,la llame y no contestaba,la madre de kandy llevaba 13 dias buscandols pero no la encontraba la menor salio salio junto con al novio y ninguno de los dos regreso vivo,4,0,2,0.0,0,0,2,0,0,0,1,deporte,1,5,27,Saturday,March,2023,031123nacional,81239.0,79211.0,7462.0,71749.0
2328,2023-03-12,nacional,viaje mortal,cinco personas pierden la vidaen accidente de transito cuando retornabasn de la playa dos menores de edad sobreviven al impacto con un picop,4,0,2,0.0,1,0,0,1,0,0,1,deporte,1,2,23,Sunday,March,2023,031223nacional,84156.0,82188.0,7444.0,74744.0
2329,2023-03-13,nacional,inttentaron huir de sus atacantes,cuatro amigos que conservaban en una esquina fueron baleados tres murieron y uno resultado herido,4,0,2,1.0,0,1,0,0,0,0,1,deporte,1,5,15,Monday,March,2023,031323nacional,88120.0,85661.0,7974.0,77687.0
2336,2023-03-14,nacional,73 menores de edad asesinados en el ano,estadisticas de muerte violenta revelan que al menos 51 han sido ultimados con arma de fuego,4,0,2,0.0,1,0,1,0,0,0,1,deporte,1,8,16,Tuesday,March,2023,031423nacional,82172.0,79731.0,8416.0,71315.0
2343,2023-03-15,nacional,masacrados en su casa mata a su esposa e hijastros a machetazos,suegra acusa a yerno de asesinar  a su familia luego de sicusion cuerpos ensangrentados quedan dentro de vivienda,4,0,1,0.0,1,1,1,0,0,0,1,deporte,1,12,18,Wednesday,March,2023,031523nacional,81181.0,78735.0,9286.0,69449.0
2350,2023-03-16,nacional,los asesina despues de recibir un mensaje divino,capturan a leonardo caz por hacer escandalo en la calle y camino a la carcel confiesa que mato a su espasa e hijastros,4,0,0,0.0,1,2,1,0,0,0,1,deporte,1,8,23,Thursday,March,2023,031623nacional,81952.0,79292.0,7026.0,72266.0
2357,2023-03-17,nacional,lluvia de balas durante enfretamientos entre narcos,ataque armado en la aldea mamonal dejo dos personas fallecidas y varias heridas,4,0,1,0.0,0,1,2,0,0,0,1,deporte,1,7,13,Friday,March,2023,031723nacional,80790.0,76578.0,6696.0,69882.0
2364,2023-03-18,nacional,muere camino a la escuela,cristopher de 10 anos pierde la vida cuando un picop impacta la moto en que viajaba junto a su papa y lo lanza bajo las llantas de un camion,4,0,0,0.0,2,2,0,0,0,0,1,deporte,1,5,29,Saturday,March,2023,031823nacional,80247.0,78223.0,6052.0,72171.0
2365,2023-03-19,nacional,achicotazos,pobladores enardecidos ataron de manos a dos supuestos ladrones los golpearon con palos lazos kes quitaron la ropa los pasearon por ocho cuadras,3,0,2,0.0,0,0,1,0,0,0,1,deporte,1,1,23,Sunday,March,2023,031923nacional,82925.0,80936.0,6838.0,74098.0
2366,2023-03-20,nacional,reaparece el chupacabras,pobladores culpan al misterioso animal de extrerle los organos a un a ternera lo cual causo zozobra entre los pobladeres,4,0,0,1.0,0,3,0,0,0,0,1,deporte,1,3,20,Monday,March,2023,032023nacional,86692.0,84232.0,6736.0,77496.0
2373,2023-03-21,nacional,paga extorsion y aun asi lo matan,tenia mas de 20 anos manejando taxi y ayer le pasaron disparando desde una motocicleta,4,0,0,2.0,1,1,0,0,0,0,1,deporte,1,7,15,Tuesday,March,2023,032123nacional,80962.0,78412.0,8299.0,70113.0
2380,2023-03-22,nacional,se estrella contra traieler para evitar que lo maten,taxista acelera e impacta su vehiculo cuando parejas casa pistola y le ordenan desviar la ruta por el hecho pandilleros son detenidos,4,0,0,0.0,1,3,0,0,0,0,1,modelo,1,9,22,Wednesday,March,2023,032223nacional,81790.0,79254.0,9021.0,70233.0
2387,2023-03-23,nacional,hiere a nino y lo vapulean,vecinos le dan leccion a guardia que dispara contra menor le acusan de hacerlo con otras personas,4,0,2,0.0,1,1,0,0,0,0,1,deporte,1,6,17,Thursday,March,2023,032323nacional,81466.0,78902.0,7840.0,71062.0
2394,2023-03-24,nacional,torturaban a animales,descuidados sin alimentos y usadospara obtener ganancias rescatan a 24 perros y 4 gatos de la crueldad en que viviam gasparin no soporto y murio,4,0,2,1.0,0,1,0,0,0,0,1,deporte,1,3,25,Friday,March,2023,032423nacional,81010.0,76915.0,7121.0,69794.0
2401,2023-03-25,nacional,le pega con olla de presion,esposa encuentra pruebas de infidelidad en mensajes de taxto que le enviaron a su pareja y lo ataca a golpes,4,0,3,0.0,0,1,0,0,0,0,1,deporte,1,6,20,Saturday,March,2023,032523nacional,80277.0,78354.0,6616.0,71738.0
2402,2023-03-26,nacional,asesinan a pastor evangelico,regresaba a su casa despues de un servico cuando fue atacado junto a su hermana y su hermano menor quien esta herido,4,0,1,0.0,0,1,1,1,0,0,1,deporte,1,4,22,Sunday,March,2023,032623nacional,84509.0,82605.0,8063.0,74542.0
2403,2023-03-27,nacional,asesina a su hermano,jose aldair y axel josue discutieron por una cama el autor del hecho se entrego a la justicia,3,0,1,1.0,0,1,0,0,0,0,1,deporte,1,4,18,Monday,March,2023,032723nacional,86146.0,83794.0,6604.0,77190.0
2410,2023-03-28,nacional,noche dorada,guatemala golea a guayana y consigue el boleto a la copa oro 2023 y el ascensi a la liga a de naciones de la concacaf,4,1,1,1.0,1,0,0,0,0,0,1,deporte,0,2,25,Tuesday,March,2023,032823nacional,82558.0,80198.0,8351.0,71847.0
2417,2023-03-29,nacional,duelo nacional por muerte de migrantes guatelmaltecos,voraz incendio en albergue de ciudad juarez mexico arrebata la vida de 38 personas entre ellas varias connacionales,4,0,3,0.0,0,0,1,0,0,0,1,modelo,1,7,18,Wednesday,March,2023,032923nacional,82850.0,80393.0,5687.0,74706.0
2424,2023-03-30,nacional,familias lloran a migrantes y piden justicia,mexico confirma que hay 20 chapines entre 38 fallecidos durante incendio en albergue en ciudad juarez,4,0,1,0.0,1,1,1,0,0,0,1,deporte,1,7,16,Thursday,March,2023,033023nacional,81884.0,79505.0,2084.0,77421.0
2431,2023-03-31,nacional,capturan a cincos por muerte de migrantes,sindicados son funcionarios de migracion policias privados y quien habira iniciado el fuego mientras en guatemala las familias piden repatriacion,4,0,1,0.0,0,1,2,0,0,0,1,publicidad externa,1,7,20,Friday,March,2023,033123nacional,84823.0,81033.0,951.0,80082.0
2438,2023-04-01,nacional,acribillada dentro de microbus,una mujer se dirigia al mercado y fue asesinada por malhechores que se hicieron pasar por pasajeros,3,0,2,0.0,0,1,0,0,0,0,1,deporte,1,4,17,Saturday,April,2023,040123nacional,79962.0,78053.0,20624.0,57429.0
2439,2023-04-02,nacional,unidos despues de la tragedia,familiares de 10 migrantes victimas del incendio se traladana ciudad juarez oara apoyarlos en su recuperacion,3,0,0,0.0,0,2,1,0,0,0,1,deporte,1,5,16,Sunday,April,2023,040223nacional,81964.0,80098.0,6017.0,74081.0
2440,2023-04-03,nacional,roban mas de un millon y asesinan a dos guardias,hombres con disfraces a plena luz del dia asaltan y acribillan a agentes de una unidad e valores,4,0,3,0.0,0,1,0,0,0,0,1,deporte,0,10,18,Monday,April,2023,040323nacional,85688.0,83364.0,4870.0,78494.0
2447,2023-04-04,nacional,le prenden fuego,comerciante fue tortjurado rociado con gasolina y quemado en un picop,4,0,2,0.0,0,0,2,0,0,0,1,deporte,1,3,11,Tuesday,April,2023,040423nacional,78874.0,76559.0,5724.0,70835.0
2454,2023-04-05,nacional,azotados,hombres sufren castigo maya por entrara a robar a las casas,3,0,3,0.0,0,0,0,0,0,0,1,modelo,1,1,11,Wednesday,April,2023,040523nacional,77081.0,74578.0,5031.0,69547.0
2461,2023-04-06,nacional,perros devoran a mujer,los animales merodeaban el cadaver cuando fue hallado por un vecino,3,0,3,0.0,0,0,0,0,0,0,1,deporte,1,4,11,Thursday,April,2023,040623nacional,68952.0,65268.0,5371.0,59897.0
2468,2023-04-09,nacional,devoto fallece,sufre paro cuando cargaba fue llevado al hospital general pero no pudo ser reanimado,3,0,0,0.0,0,3,0,0,0,0,1,deporte,1,2,14,Sunday,April,2023,040923nacional,72854.0,71068.0,7956.0,63112.0
2469,2023-04-10,nacional,tragico retorno,cuatro personas mueren cuando bus se queda sin frenos y cae en barranco en el ultimo dia de semana santa,4,0,0,0.0,2,2,0,0,0,0,1,deporte,0,2,20,Monday,April,2023,041023nacional,85697.0,83376.0,5836.0,77540.0
2476,2023-04-11,nacional,mata a sus hijos y luego se quita la vida,3 y 4 anos y al notar presencia de policia decide  suicidarse,4,0,3,0.0,0,0,1,0,0,0,1,deporte,1,10,12,Tuesday,April,2023,041123nacional,80088.0,77647.0,6325.0,71322.0
2483,2023-04-12,nacional,no se que demonio lo ataco,madre narra entre lagrimas el ultimo momento que vio con vida asus hijos asesinados por su esposo,4,0,1,0.0,1,2,0,0,0,0,1,modelo,1,6,17,Wednesday,April,2023,041223nacional,80261.0,77951.0,7708.0,70243.0
2490,2023-04-13,nacional,dramatica y multidinaria despedida,cuatro departamentos se llenaron de llanto dolor y gritos durante el entierro de 17 de los 19 migrantes fallecidos en ciudad juarez mexico,4,0,2,1.0,0,0,1,0,0,0,1,modelo,1,4,23,Thursday,April,2023,041323nacional,80706.0,78354.0,6320.0,72034.0
2497,2023-04-14,nacional,matan al profe,mientras esperaba a su cita para almorzar dos hombres intentaron robarle la moto uno le dispara,4,0,1,0.0,0,1,2,0,0,0,1,deporte,1,3,16,Friday,April,2023,041423nacional,80748.0,77328.0,7438.0,69890.0
2504,2023-04-15,nacional,vapuleados hasta confesar,comunitarios persiguen y golpean a tres hombres que descargaban un camion robado,4,0,2,0.0,1,1,0,0,0,0,1,deporte,0,3,12,Saturday,April,2023,041523nacional,79383.0,77506.0,5958.0,71548.0
